id,eevp,eevp_source,trump2016,votes2012,votes2016,expected_votes,state,timestamp,weird_timestamps,hour_seconds,mail_in,time_cat,votes,vote_share_rep,vote_share_dem,absolute_diff_in_percent_vote_share,cum_num_Trump,cum_num_Biden,new_Trump_votes_added,new_Biden_votes_added,d1_NEW_votes,r_NEW_votes_added,rabs_NEW,diff_cat,outlier_new,d1_num,r_num,rabs_num,outlier_num
882,31,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:15:47Z,normal,00:15:47Z,overnight,4-Nov,3608125,0.483,0.509,0.026,1742724.375,1836535.625,8847.947,1936.085,1.88E-06,-0.280857581,0.280857581,low,normal,1.11E-07,0.063582428,0.063582428,normal
1131,2,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:15:51Z,normal,00:15:51Z,overnight,4-Nov,127106,0.37,0.618,0.248,47029.22,78551.508,46754.228,78418.5,1.89E-05,0.590992552,0.590992552,high,normal,3.99E-08,0.031551093,0.031551093,normal
4952,1,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T00:15:59Z,normal,00:15:59Z,overnight,4-Nov,5315,0.278,0.722,0.444,1477.57,3837.43,819.094,1882.906,8.32E-07,0.18027811,0.18027811,high,normal,8.31E-09,-0.014164092,0.014164092,normal
7505,0,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T00:16:00Z,normal,00:16:00Z,overnight,4-Nov,7902,0.69,0.3,0.39,5452.38,2370.6,363.426,140.028,4.83E-07,0.136862053,0.136862053,high,normal,2.22E-08,-0.02320651,0.02320651,normal
883,34,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:16:05Z,normal,00:16:05Z,overnight,4-Nov,4009077,0.479,0.512,0.033,1920347.883,2052647.424,177623.508,216111.799,0.001366725,-1.455720233,1.455720233,low,outlier,4.29E-07,0.119092392,0.119092392,normal
2611,15,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:16:13Z,normal,00:16:13Z,overnight,4-Nov,349880,0.538,0.447,0.091,188235.44,156396.36,1444.823,563.592,2.12E-07,0.091406271,0.091406271,low,normal,2.19E-07,-0.077632249,0.077632249,normal
6612,0,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T00:16:15Z,normal,00:16:15Z,overnight,4-Nov,1919,0.713,0.287,0.426,1368.247,550.753,949.071,275.929,3.01E-07,0.108505796,0.108505796,high,normal,1.55E-08,-0.019344177,0.019344177,normal
7439,1,edison,95369,299290,315067,370000,vermont,2020-11-04T00:16:17Z,normal,00:16:17Z,overnight,4-Nov,2396,0.373,0.627,0.254,893.708,1502.292,893.708,1502.292,6.60E-07,0.160749841,0.160749841,high,normal,1.20E-08,-0.01699773,0.01699773,normal
6613,0,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T00:16:31Z,normal,00:16:31Z,overnight,4-Nov,2171,0.656,0.344,0.312,1424.176,746.824,55.929,196.071,6.37E-07,0.156846168,0.156846168,high,normal,1.51E-08,-0.0191178,0.0191178,normal
7762,93,edison,1221747,3125516,3316996,4100000,washington,2020-11-07T00:16:43Z,normal,00:16:43Z,overnight,7-Nov,3789316,0.383,0.593,0.21,1451308.028,2247064.388,5061.758,1975.283,8.30E-05,-0.198362364,0.198362364,high,normal,0.001704855,0.898269312,0.898269312,outlier
884,34,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:16:49Z,normal,00:16:49Z,overnight,4-Nov,4022428,0.48,0.511,0.031,1930765.44,2055460.708,10417.557,2813.284,2.70E-06,-0.336339205,0.336339205,low,normal,3.44E-07,0.106257169,0.106257169,normal
885,36,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:17:59Z,normal,00:17:59Z,overnight,4-Nov,4216993,0.488,0.503,0.015,2057892.584,2121147.479,127127.144,65686.771,0.006801127,-4.559904058,4.559904058,low,outlier,2.05E-11,0.00078846,0.00078846,normal
6614,0,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T00:18:24Z,normal,00:18:24Z,overnight,4-Nov,2596,0.633,0.367,0.266,1643.268,952.732,219.092,205.908,5.64E-07,0.14782508,0.14782508,high,normal,1.52E-08,-0.019148305,0.019148305,normal
1959,10,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T00:18:34Z,normal,00:18:34Z,overnight,4-Nov,315235,0.665,0.313,0.352,209631.275,98668.555,3062.354,524.95,2.99E-10,-0.003470569,0.003470569,high,normal,1.55E-06,-0.207616353,0.207616353,normal
2612,15,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:18:36Z,normal,00:18:36Z,overnight,4-Nov,357089,0.541,0.443,0.098,193185.149,158190.427,4949.709,1794.067,9.25E-08,-0.061610966,0.061610966,low,normal,2.50E-07,-0.082984458,0.082984458,normal
644,94,edison,1202484,2569520,2780247,3325000,colorado,2020-11-06T00:18:38Z,normal,00:18:38Z,overnight,6-Nov,3121389,0.422,0.552,0.13,1317226.158,1723006.728,229.146,299.736,2.18E-08,0.00862569,0.00862569,low,normal,0.000104,0.592933014,0.592933014,normal
1447,95,edison,2089104,3900050,4141445,5025000,georgia,2020-11-05T00:18:46Z,normal,00:18:46Z,overnight,5-Nov,4850916,0.499,0.489,0.01,2420607.084,2372097.924,3494.084,12995.636,3.47E-05,0.332397133,0.332397133,low,normal,8.50E-05,-0.512891276,0.512891276,normal
2613,15,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:18:52Z,normal,00:18:52Z,overnight,4-Nov,358799,0.543,0.442,0.101,194827.857,158589.158,1642.708,398.731,1.36E-07,0.073394543,0.073394543,low,normal,2.62E-07,-0.085081675,0.085081675,normal
886,36,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:18:58Z,normal,00:18:58Z,overnight,4-Nov,4251251,0.49,0.501,0.011,2083112.99,2129876.751,25220.406,8729.272,2.66E-05,-0.953858447,0.953858447,low,normal,2.47E-08,-0.027155137,0.027155137,normal
1960,10,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T00:19:00Z,normal,00:19:00Z,overnight,4-Nov,317514,0.666,0.312,0.354,211464.324,99064.368,1833.049,395.813,9.79E-08,0.062295175,0.062295175,high,normal,1.58E-06,-0.210036703,0.210036703,normal
2614,16,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:19:06Z,normal,00:19:06Z,overnight,4-Nov,361550,0.545,0.44,0.105,197044.75,159082,2216.893,492.842,4.86E-08,0.044028187,0.044028187,low,normal,2.80E-07,-0.087985794,0.087985794,normal
6067,0,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T00:19:27Z,normal,00:19:27Z,overnight,4-Nov,77,0.429,0.571,0.142,33.033,43.967,33.033,43.967,5.99E-07,0.152083714,0.152083714,low,normal,1.33E-08,-0.017937604,0.017937604,normal
887,38,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:19:34Z,normal,00:19:34Z,overnight,4-Nov,4394611,0.487,0.504,0.017,2140175.557,2214883.944,57062.567,85007.193,4.94E-06,0.259710236,0.259710236,low,normal,9.00E-09,0.016099582,0.016099582,normal
1961,10,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T00:19:36Z,normal,00:19:36Z,overnight,4-Nov,319063,0.667,0.311,0.356,212815.021,99228.593,1350.697,164.225,1.66E-07,0.08086427,0.08086427,high,normal,1.61E-06,-0.21202809,0.21202809,normal
7373,97,edison,4685047,7993851,8969226,11660000,texas,2020-11-06T00:19:45Z,normal,00:19:45Z,overnight,6-Nov,11262010,0.522,0.463,0.059,5878769.22,5214310.63,1881.288,1668.652,3.00E-07,-0.031984185,0.031984185,low,normal,0.000905739,-1.342950337,1.342950337,outlier
888,38,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:19:52Z,normal,00:19:52Z,overnight,4-Nov,4421947,0.489,0.503,0.014,2162332.083,2224239.341,22156.526,9355.397,1.54E-05,-0.752023927,0.752023927,low,normal,1.14E-09,-0.00569741,0.00569741,normal
1132,3,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:19:55Z,normal,00:19:55Z,overnight,4-Nov,173638,0.431,0.557,0.126,74837.978,96716.366,27808.758,18164.858,1.64E-05,-0.72582221,0.72582221,low,normal,8.47E-09,0.014673428,0.014673428,normal
6507,94,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-06T00:20:12Z,normal,00:20:12Z,overnight,6-Nov,6547763,0.498,0.489,0.009,3260785.974,3201856.107,-6335.189,208.314,4.35E-05,0.384033467,0.384033467,low,normal,1.94E-05,-0.245784196,0.245784196,normal
889,38,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:20:14Z,normal,00:20:14Z,overnight,4-Nov,4422310,0.488,0.503,0.015,2158087.28,2224421.93,-4244.803,182.589,4.60E-06,0.40446169,0.40446169,low,normal,1.02E-10,0.001700986,0.001700986,normal
2615,16,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:20:24Z,normal,00:20:24Z,overnight,4-Nov,362340,0.545,0.44,0.105,197475.3,159429.6,430.55,347.6,5.14E-07,0.141291043,0.141291043,low,normal,2.81E-07,-0.088138813,0.088138813,normal
1588,99,edison,2089104,3900050,4141445,5025000,georgia,2020-11-07T00:20:50Z,normal,00:20:50Z,overnight,7-Nov,4971368,0.493,0.494,0.001,2450884.424,2455855.792,44.37,44.46,4.90E-07,0.01523829,0.01523829,low,normal,0.000411556,-0.441352015,0.441352015,normal
1962,10,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T00:20:51Z,normal,00:20:51Z,overnight,4-Nov,319821,0.667,0.311,0.356,213320.607,99464.331,505.586,235.738,4.51E-07,0.132487426,0.132487426,high,normal,1.61E-06,-0.212489146,0.212489146,normal
7506,1,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T00:20:51Z,normal,00:20:51Z,overnight,4-Nov,28918,0.612,0.366,0.246,17697.816,10583.988,12245.436,8213.388,1.23E-06,-0.225825799,0.225825799,high,normal,3.76E-08,-0.030288324,0.030288324,normal
6437,86,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-05T00:20:52Z,normal,00:20:52Z,overnight,5-Nov,6158532,0.514,0.474,0.04,3165485.448,2919144.168,160.368,147.888,3.54E-08,0.010615937,0.010615937,low,normal,0.000259733,-0.866632226,0.866632226,normal
2616,17,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:20:55Z,normal,00:20:55Z,overnight,4-Nov,388769,0.559,0.426,0.133,217321.871,165615.594,19846.571,6185.994,1.45E-05,-0.745500544,0.745500544,low,normal,4.41E-07,-0.111243273,0.111243273,normal
890,40,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:20:56Z,normal,00:20:56Z,overnight,4-Nov,4672412,0.496,0.495,0.001,2317516.352,2312843.94,159429.072,88422.01,0.01575374,-5.518407077,5.518407077,low,outlier,5.71E-07,-0.120706515,0.120706515,normal
891,40,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:21:07Z,normal,00:21:07Z,overnight,4-Nov,4675995,0.496,0.495,0.001,2319293.52,2314617.525,1777.168,1773.585,3.67E-07,0.120624801,0.120624801,low,normal,5.73E-07,-0.120785328,0.120785328,normal
892,41,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:21:29Z,normal,00:21:29Z,overnight,4-Nov,4770161,0.498,0.493,0.005,2375540.178,2351689.373,56246.658,37071.848,0.000185528,-1.610692398,1.610692398,low,normal,9.73E-07,-0.154382695,0.154382695,normal
2617,17,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:21:30Z,normal,00:21:30Z,overnight,4-Nov,391642,0.561,0.424,0.137,219711.162,166056.208,2389.291,440.614,2.56E-08,0.03199194,0.03199194,low,normal,4.67E-07,-0.11452098,0.11452098,normal
1963,10,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T00:21:36Z,normal,00:21:36Z,overnight,4-Nov,320297,0.667,0.311,0.356,213638.099,99612.367,317.492,148.036,5.04E-07,0.139832738,0.139832738,high,normal,1.62E-06,-0.212778674,0.212778674,normal
7507,1,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T00:21:36Z,normal,00:21:36Z,overnight,4-Nov,29819,0.612,0.366,0.246,18249.228,10913.754,551.412,329.766,4.59E-07,0.133604006,0.133604006,high,normal,3.85E-08,-0.030672622,0.030672622,normal
1496,99,edison,2089104,3900050,4141445,5025000,georgia,2020-11-06T00:21:41Z,normal,00:21:41Z,overnight,6-Nov,4952270,0.494,0.493,0.001,2446421.38,2441469.11,1398.514,1395.683,6.63E-08,-0.015032233,0.015032233,low,normal,4.61E-06,-0.12416953,0.12416953,normal
893,41,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:21:42Z,normal,00:21:42Z,overnight,4-Nov,4770729,0.498,0.493,0.005,2375823.042,2351969.397,282.864,280.024,5.58E-07,0.147109772,0.147109772,low,normal,9.74E-07,-0.154398944,0.154398944,normal
4832,99,edison,279240,484048,501822,605000,montana,2020-11-05T00:21:43Z,normal,00:21:43Z,overnight,5-Nov,588490,0.565,0.406,0.159,332496.85,238926.94,727.155,522.522,1.59E-08,-0.007119086,0.007119086,high,normal,8.33E-05,-0.500708874,0.500708874,normal
894,41,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:21:56Z,normal,00:21:56Z,overnight,4-Nov,4774181,0.499,0.493,0.006,2382316.319,2353671.233,6493.277,1701.836,5.74E-07,-0.154363101,0.154363101,low,normal,1.08E-06,-0.162483879,0.162483879,normal
1133,3,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:21:57Z,normal,00:21:57Z,overnight,4-Nov,174006,0.432,0.557,0.125,75170.592,96921.342,332.614,204.976,5.14E-07,0.14123757,0.14123757,low,normal,8.21E-09,0.014451505,0.014451505,normal
2618,17,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:22:16Z,normal,00:22:16Z,overnight,4-Nov,396341,0.564,0.421,0.143,223536.324,166859.561,3825.162,803.353,3.25E-08,-0.036349418,0.036349418,low,normal,5.08E-07,-0.119608639,0.119608639,normal
1134,3,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:22:23Z,normal,00:22:23Z,overnight,4-Nov,174448,0.433,0.556,0.123,75535.984,96993.088,365.392,71.746,4.63E-07,0.134017607,0.134017607,low,normal,7.66E-09,0.013957359,0.013957359,normal
792,91,edison,673215,1558993,1644920,1850000,connecticut,2020-11-05T00:22:44Z,normal,00:22:44Z,overnight,5-Nov,1680255,0.401,0.584,0.183,673782.255,981268.92,51.328,1754.879,2.07E-06,0.081241762,0.081241762,high,normal,6.36E-06,0.140251261,0.140251261,normal
895,43,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:22:49Z,normal,00:22:49Z,overnight,4-Nov,5036107,0.501,0.49,0.011,2523089.607,2467692.43,140773.288,114021.197,0.004682579,-3.413829582,3.413829582,low,outlier,2.04E-06,-0.211917112,0.211917112,normal
6615,0,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T00:22:53Z,normal,00:22:53Z,overnight,4-Nov,3266,0.664,0.336,0.328,2168.624,1097.376,525.356,144.644,4.19E-07,0.127703299,0.127703299,high,normal,1.62E-08,-0.019791087,0.019791087,normal
1135,3,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:22:53Z,normal,00:22:53Z,overnight,4-Nov,175150,0.434,0.555,0.121,76015.1,97208.25,479.116,215.162,4.56E-07,0.133191789,0.133191789,low,normal,7.17E-09,0.013506994,0.013506994,normal
6438,87,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-05T00:22:55Z,normal,00:22:55Z,overnight,5-Nov,6192278,0.513,0.475,0.038,3176638.614,2941332.05,11153.166,22187.882,2.10E-05,0.258058747,0.258058747,low,normal,0.000249632,-0.849069515,0.849069515,normal
896,43,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:23:01Z,normal,00:23:01Z,overnight,4-Nov,5036380,0.501,0.49,0.011,2523226.38,2467826.2,136.773,133.77,5.79E-07,0.149689664,0.149689664,low,normal,2.04E-06,-0.211927629,0.211927629,normal
897,45,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:23:35Z,normal,00:23:35Z,overnight,4-Nov,5262968,0.501,0.49,0.011,2636746.968,2578854.32,113520.588,111028.12,0.001000567,-1.958597183,1.958597183,low,outlier,2.40E-06,-0.22065708,0.22065708,normal
898,45,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:23:47Z,normal,00:23:47Z,overnight,4-Nov,5281884,0.502,0.489,0.013,2651505.768,2582841.276,14758.8,3986.956,7.13E-06,-0.539886217,0.539886217,low,normal,2.84E-06,-0.2388404,0.2388404,normal
1136,3,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:23:58Z,normal,00:23:58Z,overnight,4-Nov,175264,0.434,0.555,0.121,76064.576,97271.52,49.476,63.27,5.98E-07,0.151906994,0.151906994,low,normal,7.19E-09,0.013527471,0.013527471,normal
899,46,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:24:00Z,normal,00:24:00Z,overnight,4-Nov,5396506,0.498,0.493,0.005,2687459.988,2660477.458,35954.22,77636.182,5.46E-05,1.182859703,1.182859703,low,normal,1.51E-06,-0.172301692,0.172301692,normal
4953,1,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T00:24:02Z,normal,00:24:02Z,overnight,4-Nov,7298,0.288,0.712,0.424,2101.824,5196.176,624.254,1358.746,7.47E-07,0.1705561,0.1705561,high,normal,6.99E-09,-0.012991225,0.012991225,normal
6616,0,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T00:24:07Z,normal,00:24:07Z,overnight,4-Nov,3568,0.672,0.328,0.344,2397.696,1170.304,229.072,72.928,5.20E-07,0.141930562,0.141930562,high,normal,1.66E-08,-0.020055274,0.020055274,normal
1137,3,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:24:14Z,normal,00:24:14Z,overnight,4-Nov,175564,0.435,0.554,0.119,76370.34,97262.456,305.764,-9.064,4.65E-07,0.134226071,0.134226071,low,normal,6.64E-09,0.01300121,0.01300121,normal
5573,0,edison,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T00:24:22Z,normal,00:24:22Z,overnight,4-Nov,15,0.933,0.067,0.866,13.995,1.005,13.995,1.005,5.94E-07,0.151463901,0.151463901,high,normal,1.34E-08,-0.01797586,0.01797586,normal
7508,2,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T00:24:25Z,normal,00:24:25Z,overnight,4-Nov,90359,0.646,0.337,0.309,58371.914,30450.983,40122.686,19537.229,8.45E-05,-1.38151066,1.38151066,high,normal,1.73E-07,-0.065909133,0.065909133,normal
1138,3,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:24:49Z,normal,00:24:49Z,overnight,4-Nov,176131,0.435,0.554,0.119,76616.985,97576.574,246.645,314.118,5.85E-07,0.150563237,0.150563237,low,normal,6.74E-09,0.013101182,0.013101182,normal
1448,95,edison,2089104,3900050,4141445,5025000,georgia,2020-11-05T00:24:51Z,normal,00:24:51Z,overnight,5-Nov,4856434,0.499,0.489,0.01,2423360.566,2374796.226,2753.482,2698.302,4.31E-07,-0.037041327,0.037041327,low,normal,8.51E-05,-0.513094601,0.513094601,normal
1964,10,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T00:24:55Z,normal,00:24:55Z,overnight,4-Nov,321671,0.668,0.31,0.358,214876.228,99718.01,1238.129,105.643,1.84E-07,0.085016396,0.085016396,high,normal,1.65E-06,-0.214677353,0.214677353,normal
900,46,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:24:56Z,normal,00:24:56Z,overnight,4-Nov,5413273,0.498,0.492,0.006,2695809.954,2663330.316,8349.966,2852.858,1.11E-06,-0.215457227,0.215457227,low,normal,1.69E-06,-0.181614652,0.181614652,normal
7509,2,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T00:25:04Z,normal,00:25:04Z,overnight,4-Nov,100347,0.652,0.331,0.321,65426.244,33214.857,7054.33,2763.874,5.00E-07,-0.14425856,0.14425856,high,normal,2.12E-07,-0.07319947,0.07319947,normal
901,46,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:25:07Z,normal,00:25:07Z,overnight,4-Nov,5415649,0.499,0.492,0.007,2702408.851,2664499.308,6598.897,1168.992,7.96E-07,-0.181768858,0.181768858,low,normal,1.88E-06,-0.190746053,0.190746053,normal
2619,17,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:25:19Z,normal,00:25:19Z,overnight,4-Nov,401672,0.569,0.416,0.153,228551.368,167095.552,5015.044,235.991,3.97E-07,-0.127697334,0.127697334,low,normal,5.76E-07,-0.127612416,0.127612416,normal
7763,93,edison,1221747,3125516,3316996,4100000,washington,2020-11-07T00:25:40Z,normal,00:25:40Z,overnight,7-Nov,3795471,0.383,0.592,0.209,1453665.393,2246918.832,2357.365,-145.556,3.39E-05,-0.126700267,0.126700267,high,normal,0.0016889,0.894062491,0.894062491,outlier
902,48,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:25:42Z,normal,00:25:42Z,overnight,4-Nov,5600690,0.502,0.489,0.013,2811546.38,2738737.41,109137.529,74238.102,0.002436058,-3.177821233,3.177821233,low,outlier,3.54E-06,-0.25217726,0.25217726,normal
634,92,edison,1202484,2569520,2780247,3325000,colorado,2020-11-05T00:25:44Z,normal,00:25:44Z,overnight,5-Nov,3001489,0.42,0.555,0.135,1260625.38,1665826.395,6338.817,15292.533,2.12E-05,0.260060699,0.260060699,low,normal,2.39E-05,0.275713134,0.275713134,normal
6617,0,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T00:25:48Z,normal,00:25:48Z,overnight,4-Nov,5139,0.704,0.296,0.408,3617.856,1521.144,1220.16,350.84,2.34E-07,0.095860099,0.095860099,high,normal,1.92E-08,-0.021523849,0.021523849,normal
2620,17,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:25:49Z,normal,00:25:49Z,overnight,4-Nov,402209,0.569,0.416,0.153,228856.921,167318.944,305.553,223.392,5.31E-07,0.14353556,0.14353556,low,normal,5.78E-07,-0.127759017,0.127759017,normal
4321,95,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-05T00:25:51Z,normal,00:25:51Z,overnight,5-Nov,3232386,0.454,0.525,0.071,1467503.244,1697002.65,116.224,134.4,5.01E-08,0.012625312,0.012625312,low,normal,1.22E-07,-0.019717732,0.019717732,normal
1139,4,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T00:25:55Z,normal,00:25:55Z,overnight,4-Nov,200351,0.442,0.547,0.105,88555.142,109591.997,11938.157,12015.423,7.53E-08,-0.056030465,0.056030465,low,normal,6.32E-09,0.012737213,0.012737213,normal
903,48,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:26:00Z,normal,00:26:00Z,overnight,4-Nov,5608333,0.502,0.489,0.013,2815383.166,2742474.837,3836.786,3737.427,1.59E-07,0.080330734,0.080330734,low,normal,3.56E-06,-0.252497007,0.252497007,normal
6618,0,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T00:26:01Z,normal,00:26:01Z,overnight,4-Nov,5955,0.676,0.324,0.352,4025.58,1929.42,407.724,408.276,5.42E-07,0.145034904,0.145034904,high,normal,1.92E-08,-0.021539684,0.021539684,normal
7510,2,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T00:26:06Z,normal,00:26:06Z,overnight,4-Nov,101496,0.654,0.329,0.325,66378.384,33392.184,952.14,177.327,2.78E-07,0.104385031,0.104385031,high,normal,2.20E-07,-0.074502823,0.074502823,normal
2621,17,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T00:26:11Z,normal,00:26:11Z,overnight,4-Nov,402216,0.569,0.416,0.153,228860.904,167321.856,3.983,2.912,6.00E-07,0.152117867,0.152117867,low,normal,5.78E-07,-0.127760928,0.127760928,normal
904,50,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:26:14Z,normal,00:26:14Z,overnight,4-Nov,5872900,0.502,0.489,0.013,2948195.8,2871848.1,132812.634,129373.263,0.001954196,-2.338956844,2.338956844,low,outlier,4.26E-06,-0.263565605,0.263565605,normal
905,51,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T00:26:48Z,normal,00:26:48Z,overnight,4-Nov,5946317,0.503,0.488,0.015,2990997.451,2901802.696,42801.651,29954.596,6.01E-05,-1.119431666,1.119431666,low,normal,5.18E-06,-0.286288356,0.286288356,normal
5684,98,edison,2362631,4505372,4741564,5600000,north-carolina,2020-11-07T00:26:52Z,normal,00:26:52Z,overnight,7-Nov,5462930,0.5,0.486,0.014,2731465,2654983.98,150.5,146.286,3.66E-07,0.013174448,0.013174448,low,normal,0.000728756,-0.586679561,0.586679561,outlier
