,eevp,eevp_source,expected_votes,state,timestamp,trump2016,vote_share_dem,vote_share_rep,vote_share_trd,votes,votes2012,votes2016
255,36,edison,805000,new-hampshire,2020-11-04T03:34:29Z,345790,0.538,0.449,0,309918,710972,744296
256,37,edison,805000,new-hampshire,2020-11-04T03:36:55Z,345790,0.538,0.449,0,321280,710972,744296
257,37,edison,805000,new-hampshire,2020-11-04T03:38:24Z,345790,0.538,0.449,0,322203,710972,744296
258,37,edison,805000,new-hampshire,2020-11-04T03:40:37Z,345790,0.538,0.449,0,322457,710972,744296
259,38,edison,805000,new-hampshire,2020-11-04T03:45:15Z,345790,0.539,0.449,0,326588,710972,744296
260,38,edison,805000,new-hampshire,2020-11-04T03:45:32Z,345790,0.54,0.448,0,329035,710972,744296
261,38,edison,805000,new-hampshire,2020-11-04T03:50:10Z,345790,0.54,0.448,0,329046,710972,744296
262,38,edison,805000,new-hampshire,2020-11-04T03:54:11Z,345790,0.54,0.447,0,330666,710972,744296
263,39,edison,805000,new-hampshire,2020-11-04T04:00:40Z,345790,0.539,0.448,0,333887,710972,744296
264,39,edison,805000,new-hampshire,2020-11-04T04:01:32Z,345790,0.539,0.448,0,333893,710972,744296
265,39,edison,805000,new-hampshire,2020-11-04T04:02:48Z,345790,0.539,0.448,0,337958,710972,744296
266,39,edison,805000,new-hampshire,2020-11-04T04:03:44Z,345790,0.539,0.448,0,339096,710972,744296
267,39,edison,805000,new-hampshire,2020-11-04T04:05:07Z,345790,0.538,0.449,0,339612,710972,744296
268,40,edison,805000,new-hampshire,2020-11-04T04:05:36Z,345790,0.538,0.449,0,348573,710972,744296
269,40,edison,805000,new-hampshire,2020-11-04T04:07:21Z,345790,0.538,0.449,0,349024,710972,744296
270,41,edison,805000,new-hampshire,2020-11-04T04:07:59Z,345790,0.538,0.449,0,351208,710972,744296
271,41,edison,805000,new-hampshire,2020-11-04T04:08:28Z,345790,0.538,0.449,0,351559,710972,744296
272,41,edison,805000,new-hampshire,2020-11-04T04:10:43Z,345790,0.538,0.448,0,353729,710972,744296
273,41,edison,805000,new-hampshire,2020-11-04T04:11:56Z,345790,0.538,0.448,0,354109,710972,744296
274,41,edison,805000,new-hampshire,2020-11-04T04:12:30Z,345790,0.538,0.449,0,358434,710972,744296
275,41,edison,805000,new-hampshire,2020-11-04T04:12:54Z,345790,0.538,0.449,0,358492,710972,744296
276,42,edison,805000,new-hampshire,2020-11-04T04:16:44Z,345790,0.537,0.449,0,361453,710972,744296
277,42,edison,805000,new-hampshire,2020-11-04T04:17:29Z,345790,0.535,0.451,0,364576,710972,744296
278,42,edison,805000,new-hampshire,2020-11-04T04:19:44Z,345790,0.535,0.451,0,365089,710972,744296
279,42,edison,805000,new-hampshire,2020-11-04T04:19:57Z,345790,0.536,0.451,0,366774,710972,744296
280,43,edison,805000,new-hampshire,2020-11-04T04:21:22Z,345790,0.536,0.451,0,368604,710972,744296
281,43,edison,805000,new-hampshire,2020-11-04T04:24:18Z,345790,0.536,0.451,0,370733,710972,744296
282,45,edison,805000,new-hampshire,2020-11-04T04:25:14Z,345790,0.532,0.454,0,385374,710972,744296
283,45,edison,805000,new-hampshire,2020-11-04T04:29:51Z,345790,0.532,0.454,0,386093,710972,744296
284,45,edison,805000,new-hampshire,2020-11-04T04:30:26Z,345790,0.532,0.454,0,386789,710972,744296
285,45,edison,805000,new-hampshire,2020-11-04T04:35:25Z,345790,0.532,0.454,0,387514,710972,744296
286,45,edison,805000,new-hampshire,2020-11-04T04:37:15Z,345790,0.532,0.454,0,388566,710972,744296
287,45,edison,805000,new-hampshire,2020-11-04T04:38:13Z,345790,0.532,0.454,0,392680,710972,744296
288,46,edison,805000,new-hampshire,2020-11-04T04:44:49Z,345790,0.532,0.454,0,398668,710972,744296
289,46,edison,805000,new-hampshire,2020-11-04T04:45:29Z,345790,0.532,0.454,0,398680,710972,744296
290,46,edison,805000,new-hampshire,2020-11-04T04:46:37Z,345790,0.533,0.453,0,399985,710972,744296
291,47,edison,805000,new-hampshire,2020-11-04T04:47:36Z,345790,0.532,0.455,0,403211,710972,744296
292,47,edison,805000,new-hampshire,2020-11-04T04:47:59Z,345790,0.531,0.455,0,404478,710972,744296
293,47,edison,805000,new-hampshire,2020-11-04T04:49:53Z,345790,0.531,0.456,0,406017,710972,744296
294,47,edison,805000,new-hampshire,2020-11-04T04:52:31Z,345790,0.531,0.456,0,407206,710972,744296
295,47,edison,805000,new-hampshire,2020-11-04T04:55:10Z,345790,0.531,0.455,0,408120,710972,744296
296,47,edison,805000,new-hampshire,2020-11-04T04:56:10Z,345790,0.531,0.455,0,410282,710972,744296
297,48,edison,805000,new-hampshire,2020-11-04T04:57:44Z,345790,0.531,0.455,0,412368,710972,744296
298,48,edison,805000,new-hampshire,2020-11-04T04:59:36Z,345790,0.53,0.457,0,416272,710972,744296
299,49,edison,805000,new-hampshire,2020-11-04T05:00:46Z,345790,0.529,0.457,0,421549,710972,744296
300,49,edison,805000,new-hampshire,2020-11-04T05:03:28Z,345790,0.529,0.457,0,423464,710972,744296
301,49,edison,805000,new-hampshire,2020-11-04T05:04:21Z,345790,0.53,0.457,0,425135,710972,744296
302,49,edison,805000,new-hampshire,2020-11-04T05:10:23Z,345790,0.531,0.456,0,428081,710972,744296
303,52,edison,805000,new-hampshire,2020-11-04T05:13:32Z,345790,0.528,0.459,0,445975,710972,744296
304,52,edison,805000,new-hampshire,2020-11-04T05:15:09Z,345790,0.527,0.459,0,446900,710972,744296
305,53,edison,805000,new-hampshire,2020-11-04T05:21:56Z,345790,0.526,0.46,0,456800,710972,744296
306,53,edison,805000,new-hampshire,2020-11-04T05:22:06Z,345790,0.526,0.46,0,459273,710972,744296
307,54,edison,805000,new-hampshire,2020-11-04T05:23:38Z,345790,0.525,0.461,0,464683,710972,744296
308,54,edison,805000,new-hampshire,2020-11-04T05:24:34Z,345790,0.525,0.461,0,465763,710972,744296
309,54,edison,805000,new-hampshire,2020-11-04T05:27:13Z,345790,0.525,0.461,0,466906,710972,744296
310,55,edison,805000,new-hampshire,2020-11-04T05:29:34Z,345790,0.53,0.456,0,477651,710972,744296
311,56,edison,805000,new-hampshire,2020-11-04T05:31:17Z,345790,0.532,0.455,0,480414,710972,744296
312,56,edison,805000,new-hampshire,2020-11-04T05:32:03Z,345790,0.532,0.455,0,481049,710972,744296
313,56,edison,805000,new-hampshire,2020-11-04T05:32:45Z,345790,0.531,0.455,0,482105,710972,744296
314,57,edison,805000,new-hampshire,2020-11-04T05:33:28Z,345790,0.533,0.453,0,491808,710972,744296
315,57,edison,805000,new-hampshire,2020-11-04T05:33:49Z,345790,0.534,0.452,0,494519,710972,744296
316,57,edison,805000,new-hampshire,2020-11-04T05:38:24Z,345790,0.533,0.452,0,494900,710972,744296
317,57,edison,805000,new-hampshire,2020-11-04T05:44:12Z,345790,0.533,0.452,0,495260,710972,744296
318,57,edison,805000,new-hampshire,2020-11-04T05:45:02Z,345790,0.533,0.452,0,495389,710972,744296
319,58,edison,805000,new-hampshire,2020-11-04T05:50:54Z,345790,0.532,0.453,0,499364,710972,744296
320,58,edison,805000,new-hampshire,2020-11-04T05:56:30Z,345790,0.532,0.453,0,502245,710972,744296
321,58,edison,805000,new-hampshire,2020-11-04T06:01:53Z,345790,0.532,0.453,0,503206,710972,744296
322,58,edison,805000,new-hampshire,2020-11-04T06:02:31Z,345790,0.532,0.453,0,503729,710972,744296
323,58,edison,805000,new-hampshire,2020-11-04T06:07:00Z,345790,0.532,0.453,0,503911,710972,744296
324,58,edison,805000,new-hampshire,2020-11-04T06:13:29Z,345790,0.532,0.453,0,505020,710972,744296
325,58,edison,805000,new-hampshire,2020-11-04T06:14:42Z,345790,0.532,0.453,0,505119,710972,744296
326,59,edison,805000,new-hampshire,2020-11-04T06:15:04Z,345790,0.534,0.451,0,509519,710972,744296
327,59,edison,805000,new-hampshire,2020-11-04T06:18:25Z,345790,0.533,0.452,0,510376,710972,744296
328,60,edison,805000,new-hampshire,2020-11-04T06:21:47Z,345790,0.532,0.453,0,516376,710972,744296
329,60,edison,805000,new-hampshire,2020-11-04T06:22:04Z,345790,0.532,0.453,0,517971,710972,744296
330,61,edison,805000,new-hampshire,2020-11-04T06:24:41Z,345790,0.535,0.45,0,525781,710972,744296
331,61,edison,805000,new-hampshire,2020-11-04T06:27:58Z,345790,0.535,0.45,0,527516,710972,744296
332,61,edison,805000,new-hampshire,2020-11-04T06:31:39Z,345790,0.535,0.45,0,529852,710972,744296
333,62,edison,805000,new-hampshire,2020-11-04T06:31:52Z,345790,0.535,0.449,0,535154,710972,744296
334,62,edison,805000,new-hampshire,2020-11-04T06:32:47Z,345790,0.535,0.45,0,537184,710972,744296
335,62,edison,805000,new-hampshire,2020-11-04T06:34:57Z,345790,0.535,0.45,0,537188,710972,744296
336,63,edison,805000,new-hampshire,2020-11-04T06:36:05Z,345790,0.534,0.45,0,540943,710972,744296
337,63,edison,805000,new-hampshire,2020-11-04T06:36:22Z,345790,0.534,0.45,0,541488,710972,744296
338,63,edison,805000,new-hampshire,2020-11-04T06:36:51Z,345790,0.534,0.451,0,543537,710972,744296
339,64,edison,805000,new-hampshire,2020-11-04T06:38:49Z,345790,0.536,0.449,0,549541,710972,744296
340,64,edison,805000,new-hampshire,2020-11-04T06:40:18Z,345790,0.535,0.45,0,552535,710972,744296
341,64,edison,805000,new-hampshire,2020-11-04T06:41:40Z,345790,0.535,0.45,0,552742,710972,744296
342,64,edison,805000,new-hampshire,2020-11-04T06:42:04Z,345790,0.535,0.45,0,553539,710972,744296
343,65,edison,805000,new-hampshire,2020-11-04T06:44:42Z,345790,0.535,0.449,0,559388,710972,744296
344,65,edison,805000,new-hampshire,2020-11-04T06:49:49Z,345790,0.534,0.45,0,564005,710972,744296
345,65,edison,805000,new-hampshire,2020-11-04T06:51:43Z,345790,0.534,0.45,0,565163,710972,744296
346,65,edison,805000,new-hampshire,2020-11-04T06:52:23Z,345790,0.534,0.45,0,566511,710972,744296
347,66,edison,805000,new-hampshire,2020-11-04T06:57:42Z,345790,0.534,0.451,0,569030,710972,744296
348,69,edison,805000,new-hampshire,2020-11-04T07:08:35Z,345790,0.531,0.449,0,600674,710972,744296
349,70,edison,805000,new-hampshire,2020-11-04T07:12:20Z,345790,0.531,0.449,0,601684,710972,744296
350,70,edison,805000,new-hampshire,2020-11-04T07:20:22Z,345790,0.532,0.449,0,602470,710972,744296
351,70,edison,805000,new-hampshire,2020-11-04T07:30:29Z,345790,0.531,0.449,0,604614,710972,744296
352,70,edison,805000,new-hampshire,2020-11-04T08:03:20Z,345790,0.531,0.45,0,606141,710972,744296
353,70,edison,805000,new-hampshire,2020-11-04T08:38:07Z,345790,0.531,0.449,0,606350,710972,744296
354,71,edison,805000,new-hampshire,2020-11-04T16:29:23Z,345790,0.53,0.45,0,610989,710972,744296
355,71,edison,805000,new-hampshire,2020-11-04T16:30:10Z,345790,0.53,0.45,0,611641,710972,744296
356,71,edison,805000,new-hampshire,2020-11-04T17:18:26Z,345790,0.53,0.45,0,612425,710972,744296
357,71,edison,805000,new-hampshire,2020-11-04T17:25:38Z,345790,0.53,0.45,0,613381,710972,744296
358,71,edison,805000,new-hampshire,2020-11-04T17:39:05Z,345790,0.53,0.45,0,614654,710972,744296
359,71,edison,805000,new-hampshire,2020-11-04T17:54:50Z,345790,0.531,0.45,0,616971,710972,744296
360,71,edison,805000,new-hampshire,2020-11-04T17:58:05Z,345790,0.531,0.45,0,617515,710972,744296
361,71,edison,805000,new-hampshire,2020-11-04T21:25:19Z,345790,0.531,0.45,0,617964,710972,744296
362,72,edison,805000,new-hampshire,2020-11-04T21:38:13Z,345790,0.531,0.449,0,626101,710972,744296
363,73,edison,805000,new-hampshire,2020-11-04T21:49:13Z,345790,0.531,0.45,0,629023,710972,744296
364,73,edison,805000,new-hampshire,2020-11-04T21:50:08Z,345790,0.53,0.45,0,631642,710972,744296
365,74,edison,805000,new-hampshire,2020-11-04T21:54:11Z,345790,0.53,0.45,0,638443,710972,744296
366,74,edison,805000,new-hampshire,2020-11-04T21:57:41Z,345790,0.53,0.451,0,640483,710972,744296
367,74,edison,805000,new-hampshire,2020-11-04T22:00:46Z,345790,0.53,0.451,0,642237,710972,744296
368,75,edison,805000,new-hampshire,2020-11-04T22:05:03Z,345790,0.53,0.451,0,644718,710972,744296
369,75,edison,805000,new-hampshire,2020-11-04T22:16:04Z,345790,0.53,0.451,0,647110,710972,744296
370,75,edison,805000,new-hampshire,2020-11-04T22:20:09Z,345790,0.53,0.451,0,647293,710972,744296
371,75,edison,805000,new-hampshire,2020-11-04T22:22:22Z,345790,0.53,0.451,0,648367,710972,744296
372,75,edison,805000,new-hampshire,2020-11-04T22:26:44Z,345790,0.53,0.451,0,649476,710972,744296
373,75,edison,805000,new-hampshire,2020-11-04T22:27:06Z,345790,0.53,0.451,0,649720,710972,744296
374,75,edison,805000,new-hampshire,2020-11-04T22:30:08Z,345790,0.53,0.451,0,650248,710972,744296
375,75,edison,805000,new-hampshire,2020-11-04T22:34:49Z,345790,0.529,0.451,0,653064,710972,744296
376,76,edison,805000,new-hampshire,2020-11-04T22:41:58Z,345790,0.529,0.451,0,654992,710972,744296
377,76,edison,805000,new-hampshire,2020-11-04T22:46:56Z,345790,0.529,0.451,0,655176,710972,744296
378,76,edison,805000,new-hampshire,2020-11-04T22:48:22Z,345790,0.529,0.452,0,656050,710972,744296
379,76,edison,805000,new-hampshire,2020-11-04T22:54:12Z,345790,0.529,0.452,0,656283,710972,744296
380,76,edison,805000,new-hampshire,2020-11-04T22:58:31Z,345790,0.529,0.452,0,658183,710972,744296
381,76,edison,805000,new-hampshire,2020-11-04T23:19:41Z,345790,0.528,0.452,0,659109,710972,744296
382,77,edison,805000,new-hampshire,2020-11-04T23:25:20Z,345790,0.528,0.453,0,661948,710972,744296
383,77,edison,805000,new-hampshire,2020-11-04T23:29:03Z,345790,0.528,0.453,0,662429,710972,744296
384,77,edison,805000,new-hampshire,2020-11-04T23:33:42Z,345790,0.528,0.453,0,663483,710972,744296
385,77,edison,805000,new-hampshire,2020-11-05T00:07:58Z,345790,0.528,0.452,0,664781,710972,744296
386,77,edison,805000,new-hampshire,2020-11-05T00:57:35Z,345790,0.528,0.452,0,665541,710972,744296
387,77,edison,805000,new-hampshire,2020-11-05T01:07:11Z,345790,0.528,0.452,0,667022,710972,744296
388,78,edison,805000,new-hampshire,2020-11-05T01:11:39Z,345790,0.529,0.452,0,672847,710972,744296
389,79,edison,805000,new-hampshire,2020-11-05T01:18:11Z,345790,0.528,0.453,0,681432,710972,744296
390,79,edison,805000,new-hampshire,2020-11-05T01:21:39Z,345790,0.529,0.452,0,685595,710972,744296
391,79,edison,805000,new-hampshire,2020-11-05T01:25:19Z,345790,0.529,0.452,0,686257,710972,744296
392,79,edison,805000,new-hampshire,2020-11-05T01:30:03Z,345790,0.529,0.452,0,686542,710972,744296
393,79,edison,805000,new-hampshire,2020-11-05T01:38:50Z,345790,0.529,0.452,0,686954,710972,744296
394,80,edison,805000,new-hampshire,2020-11-05T01:42:41Z,345790,0.528,0.452,0,690069,710972,744296
395,82,edison,805000,new-hampshire,2020-11-05T01:48:41Z,345790,0.527,0.453,0,705942,710972,744296
396,82,edison,805000,new-hampshire,2020-11-05T02:18:54Z,345790,0.527,0.453,0,706327,710972,744296
397,82,edison,805000,new-hampshire,2020-11-05T02:21:54Z,345790,0.527,0.453,0,706823,710972,744296
398,88,edison,805000,new-hampshire,2020-11-05T02:30:08Z,345790,0.527,0.453,0,706823,710972,744296
399,90,edison,805000,new-hampshire,2020-11-05T02:31:06Z,345790,0.527,0.453,0,723520,710972,744296
400,90,edison,805000,new-hampshire,2020-11-05T02:35:09Z,345790,0.527,0.454,0,726059,710972,744296
401,90,edison,805000,new-hampshire,2020-11-05T02:46:37Z,345790,0.527,0.454,0,727837,710972,744296
402,93,edison,805000,new-hampshire,2020-11-05T02:52:27Z,345790,0.529,0.451,0,752169,710972,744296
403,94,edison,805000,new-hampshire,2020-11-05T03:03:41Z,345790,0.529,0.452,0,755665,710972,744296
404,94,edison,805000,new-hampshire,2020-11-05T03:08:07Z,345790,0.529,0.452,0,755861,710972,744296
405,94,edison,805000,new-hampshire,2020-11-05T03:10:10Z,345790,0.529,0.451,0,756684,710972,744296
406,94,edison,805000,new-hampshire,2020-11-05T03:32:07Z,345790,0.529,0.452,0,757229,710972,744296
407,95,edison,805000,new-hampshire,2020-11-05T03:42:24Z,345790,0.528,0.452,0,760887,710972,744296
408,95,edison,805000,new-hampshire,2020-11-05T03:45:58Z,345790,0.528,0.452,0,762623,710972,744296
409,95,edison,805000,new-hampshire,2020-11-05T03:49:22Z,345790,0.528,0.452,0,763579,710972,744296
410,95,edison,805000,new-hampshire,2020-11-05T03:51:23Z,345790,0.528,0.452,0,763813,710972,744296
411,95,edison,805000,new-hampshire,2020-11-05T03:51:37Z,345790,0.528,0.452,0,763856,710972,744296
412,95,edison,805000,new-hampshire,2020-11-05T03:52:14Z,345790,0.528,0.452,0,764296,710972,744296
413,97,edison,805000,new-hampshire,2020-11-05T03:56:38Z,345790,0.526,0.455,0,782137,710972,744296
414,98,edison,805000,new-hampshire,2020-11-05T04:00:14Z,345790,0.526,0.454,0,787622,710972,744296
415,98,edison,805000,new-hampshire,2020-11-05T04:03:45Z,345790,0.526,0.454,0,790053,710972,744296
416,98,edison,805000,new-hampshire,2020-11-05T04:06:33Z,345790,0.527,0.454,0,790616,710972,744296
417,98,edison,805000,new-hampshire,2020-11-05T04:09:09Z,345790,0.526,0.454,0,791733,710972,744296
418,99,edison,805000,new-hampshire,2020-11-05T04:11:48Z,345790,0.526,0.454,0,792974,710972,744296
419,99,edison,805000,new-hampshire,2020-11-05T04:14:32Z,345790,0.526,0.454,0,794295,710972,744296
420,99,edison,805000,new-hampshire,2020-11-05T04:19:06Z,345790,0.526,0.455,0,799072,710972,744296
421,99,edison,805000,new-hampshire,2020-11-06T00:52:32Z,345790,0.526,0.455,0,798982,710972,744296
422,99,edison,805000,new-hampshire,2020-11-06T18:25:13Z,345790,0.526,0.455,0,802811,710972,744296
423,99,edison,805000,new-hampshire,2020-11-06T20:36:57Z,345790,0.526,0.455,0,802951,710972,744296
424,99,edison,805000,new-hampshire,2020-11-06T20:55:21Z,345790,0.526,0.455,0,803041,710972,744296
425,99,edison,805000,new-hampshire,2020-11-06T21:03:48Z,345790,0.526,0.455,0,803046,710972,744296
426,99,edison,805000,new-hampshire,2020-11-06T21:07:26Z,345790,0.526,0.455,0,803060,710972,744296
427,99,edison,805000,new-hampshire,2020-11-06T21:22:55Z,345790,0.526,0.455,0,803105,710972,744296
428,99,edison,805000,new-hampshire,2020-11-06T21:29:49Z,345790,0.526,0.455,0,803135,710972,744296
429,99,edison,805000,new-hampshire,2020-11-06T23:00:53Z,345790,0.526,0.455,0,803165,710972,744296
430,99,edison,805000,new-hampshire,2020-11-06T23:14:58Z,345790,0.526,0.455,0,803195,710972,744296
431,0,edison,4100000,washington,2020-11-04T10:02:24Z,1221747,0.0,0.0,0,0,3125516,3316996
432,0,edison,4100000,washington,2020-11-04T04:11:18Z,1221747,0.306,0.679,0,3478,3125516,3316996
433,0,edison,4100000,washington,2020-11-04T04:18:15Z,1221747,0.454,0.527,0,16186,3125516,3316996
434,1,edison,4100000,washington,2020-11-04T04:21:18Z,1221747,0.472,0.502,0,48769,3125516,3316996
435,22,edison,4100000,washington,2020-11-04T04:21:51Z,1221747,0.533,0.437,0,832963,3125516,3316996
436,32,edison,4100000,washington,2020-11-04T04:22:03Z,1221747,0.556,0.414,0,1206182,3125516,3316996
437,32,edison,4100000,washington,2020-11-04T04:22:13Z,1221747,0.554,0.416,0,1227293,3125516,3316996
438,82,edison,4100000,washington,2020-11-04T04:22:28Z,1221747,0.619,0.357,0,3108414,3125516,3316996
439,82,edison,4100000,washington,2020-11-04T04:22:42Z,1221747,0.619,0.358,0,3117944,3125516,3316996
440,82,edison,4100000,washington,2020-11-04T04:23:25Z,1221747,0.619,0.358,0,3117974,3125516,3316996
441,82,edison,4100000,washington,2020-11-04T04:24:23Z,1221747,0.619,0.358,0,3118055,3125516,3316996
442,82,edison,4100000,washington,2020-11-04T04:25:17Z,1221747,0.618,0.358,0,3124170,3125516,3316996
443,84,edison,4100000,washington,2020-11-04T04:29:56Z,1221747,0.612,0.362,0,3189915,3125516,3316996
444,84,edison,4100000,washington,2020-11-04T04:31:08Z,1221747,0.612,0.362,0,3190016,3125516,3316996
445,84,edison,4100000,washington,2020-11-04T04:31:42Z,1221747,0.612,0.362,0,3190155,3125516,3316996
446,86,edison,4100000,washington,2020-11-04T04:32:05Z,1221747,0.609,0.365,0,3263913,3125516,3316996
447,86,edison,4100000,washington,2020-11-04T04:33:00Z,1221747,0.609,0.365,0,3263971,3125516,3316996
448,87,edison,4100000,washington,2020-11-04T04:37:10Z,1221747,0.607,0.367,0,3297092,3125516,3316996
449,87,edison,4100000,washington,2020-11-04T04:46:50Z,1221747,0.607,0.367,0,3306840,3125516,3316996
450,87,edison,4100000,washington,2020-11-04T04:47:08Z,1221747,0.607,0.367,0,3307060,3125516,3316996
451,87,edison,4100000,washington,2020-11-04T04:54:15Z,1221747,0.609,0.367,0,3307060,3125516,3316996
452,87,edison,4100000,washington,2020-11-04T05:12:16Z,1221747,0.609,0.367,0,3307813,3125516,3316996
453,87,edison,4100000,washington,2020-11-04T05:30:33Z,1221747,0.609,0.367,0,3307965,3125516,3316996
454,87,edison,4100000,washington,2020-11-04T05:31:18Z,1221747,0.609,0.367,0,3308038,3125516,3316996
455,87,edison,4100000,washington,2020-11-04T05:32:06Z,1221747,0.609,0.367,0,3308064,3125516,3316996
456,87,edison,4100000,washington,2020-11-04T05:32:55Z,1221747,0.609,0.367,0,3308071,3125516,3316996
457,87,edison,4100000,washington,2020-11-04T05:34:04Z,1221747,0.609,0.367,0,3308218,3125516,3316996
458,87,edison,4100000,washington,2020-11-04T05:36:12Z,1221747,0.609,0.367,0,3308847,3125516,3316996
459,87,edison,4100000,washington,2020-11-04T05:50:42Z,1221747,0.609,0.367,0,3323525,3125516,3316996
460,87,edison,4100000,washington,2020-11-04T05:56:22Z,1221747,0.609,0.367,0,3323760,3125516,3316996
461,87,edison,4100000,washington,2020-11-04T06:14:09Z,1221747,0.609,0.367,0,3324241,3125516,3316996
462,87,edison,4100000,washington,2020-11-04T06:15:59Z,1221747,0.609,0.367,0,3324337,3125516,3316996
463,87,edison,4100000,washington,2020-11-04T20:30:58Z,1221747,0.609,0.367,0,3324496,3125516,3316996
